event_id,transaction_description,transaction_type,iban,counterparty_name,counterparty_iban,amount,currency,transaction_subtype,monetary_account_id,updated_timestamp,place_name,place_address,category,geolocation_latitude,geolocation_longitude,geolocation_altitude,geolocation_radius,user_type,merchant_category_code,tags,opening_periods,number_of_recommendation_total,url_google_maps,city,country,event_type,inner_id,owner_user_id,recommendations_category.PENDING,recommendations_category.SKIPPED,recommendations_category.NOT_RECOMMENDED,recommendations_category.RECOMMENDED_UNCATEGORIZED,recommendations_category.RECOMMENDED_FOR_BUSINESS,recommendations_category.RECOMMENDED_FOR_FAMILY,recommendations_category.RECOMMENDED_FOR_DATE,recommendations_category.RECOMMENDED_FOR_MYSELF,recommendations_category.RECOMMENDED_FOR_FRIENDS,categories_friends.PENDING,categories_friends.SKIPPED,categories_friends.NOT_RECOMMENDED,categories_friends.RECOMMENDED_UNCATEGORIZED,categories_friends.RECOMMENDED_FOR_BUSINESS,categories_friends.RECOMMENDED_FOR_FAMILY,categories_friends.RECOMMENDED_FOR_DATE,categories_friends.RECOMMENDED_FOR_MYSELF,categories_friends.RECOMMENDED_FOR_FRIENDS,opening_periods.monday,opening_periods.tuesday,opening_periods.wednesday,opening_periods.thursday,opening_periods.friday,opening_periods.saturday,opening_periods.sunday,opening_periods.open,opening_periods.close,recommendations_category.  PENDING,recommendations_category.  SKIPPED,recommendations_category.  NOT_RECOMMENDED,recommendations_category.  RECOMMENDED_UNCATEGORIZED,recommendations_category.  RECOMMENDED_FOR_BUSINESS,recommendations_category.  RECOMMENDED_FOR_FAMILY,recommendations_category.  RECOMMENDED_FOR_DATE,recommendations_category.  RECOMMENDED_FOR_MYSELF,recommendations_category.  RECOMMENDED_FOR_FRIENDS,categories_friends.  PENDING,categories_friends.  SKIPPED,categories_friends.  NOT_RECOMMENDED,categories_friends.  RECOMMENDED_UNCATEGORIZED,categories_friends.  RECOMMENDED_FOR_BUSINESS,categories_friends.  RECOMMENDED_FOR_FAMILY,categories_friends.  RECOMMENDED_FOR_DATE,categories_friends.  RECOMMENDED_FOR_MYSELF,categories_friends.  RECOMMENDED_FOR_FRIENDS,.transaction_subtype,recommendations_category.   PENDING,recommendations_category.   SKIPPED,recommendations_category.   NOT_RECOMMENDED,recommendations_category.   RECOMMENDED_UNCATEGORIZED,recommendations_category.   RECOMMENDED_FOR_BUSINESS,recommendations_category.   RECOMMENDED_FOR_FAMILY,recommendations_category.   RECOMMENDED_FOR_DATE,recommendations_category.   RECOMMENDED_FOR_MYSELF,recommendations_category.   RECOMMENDED_FOR_FRIENDS,categories_friends.   PENDING,categories_friends.   SKIPPED,categories_friends.   NOT_RECOMMENDED,categories_friends.   RECOMMENDED_UNCATEGORIZED,categories_friends.   RECOMMENDED_FOR_BUSINESS,categories_friends.   RECOMMENDED_FOR_FAMILY,categories_friends.   RECOMMENDED_FOR_DATE,categories_friends.   RECOMMENDED_FOR_MYSELF,categories_friends.   RECOMMENDED_FOR_FRIENDS,opening_periods.weekdays,opening_periods.weekend,recommendations_category.PENDIND,categories_friends.RECOMMDED_FOR_FRIENDS,recommendations_category.SKIIPPED,categories_friends.SKIIPPED,recommendations_category.    PENDING,recommendations_category.    SKIPPED,recommendations_category.    NOT_RECOMMENDED,recommendations_category.    RECOMMENDED_UNCATEGORIZED,recommendations_category.    RECOMMENDED_FOR_BUSINESS,recommendations_category.    RECOMMENDED_FOR_FAMILY,recommendations_category.    RECOMMENDED_FOR_DATE,recommendations_category.    RECOMMENDED_FOR_MYSELF,recommendations_category.    RECOMMENDED_FOR_FRIENDS,categories_friends.    PENDING,categories_friends.    SKIPPED,categories_friends.    NOT_RECOMMENDED,categories_friends.    RECOMMENDED_UNCATEGORIZED,categories_friends.    RECOMMENDED_FOR_BUSINESS,categories_friends.    RECOMMENDED_FOR_FAMILY,categories_friends.    RECOMMENDED_FOR_DATE,categories_friends.    RECOMMENDED_FOR_MYSELF,categories_friends.    RECOMMENDED_FOR_FRIENDS,number_of_recommendations_total,transaction_subnetype,categories_friends.RECOMMENDED_FOR_M YSELF,counterparty_ibank,recommendations_category.RECOMMANDED_UNCATEGORIZED,opening_periods.Monday,opening_periods.Tuesday,opening_periods.Wednesday,opening_periods.Thursday,opening_periods.Friday,opening_periods.Saturday,opening_periods.Sunday,recommendations_category.PENDIN,recommendations_category.     PENDING,recommendations_category.     SKIPPED,recommendations_category.     NOT_RECOMMENDED,recommendations_category.     RECOMMENDED_UNCATEGORIZED,recommendations_category.     RECOMMENDED_FOR_BUSINESS,recommendations_category.     RECOMMENDED_FOR_FAMILY,recommendations_category.     RECOMMENDED_FOR_DATE,recommendations_category.     RECOMMENDED_FOR_MYSELF,recommendations_category.     RECOMMENDED_FOR_FRIENDS,categories_friends.     PENDING,categories_friends.     SKIPPED,categories_friends.     NOT_RECOMMENDED,categories_friends.     RECOMMENDED_UNCATEGORIZED,categories_friends.     RECOMMENDED_FOR_BUSINESS,categories_friends.     RECOMMENDED_FOR_FAMILY,categories_friends.     RECOMMENDED_FOR_DATE,categories_friends.     RECOMMENDED_FOR_MYSELF,categories_friends.     RECOMMENDED_FOR_FRIENDS,categories_friends. RECOMMENDED_FOR_BUSINESS,eventType,counterparty_ibn,country_normalized
4361281056,"ADYEN: AMAZON *PRIME VIDEO CA amazon.com, US
",ADYEN,DE78TCLO06230209482123,Amazon,,-14.99,EUR,PAYMENT,8642131,2023-11-20T18:35:14.382812,Amazon,,ENTERTAINMENT,,,,,COMPANY,5734,"online_shopping, e-commerce, streaming_service",,,,,,AdyenAction,,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2919247111,"PAYMENT: Smart Cafe - 34 Park Ln London, UK
 in Park Lane, 34, London, UK, W1K 1PR.",PAYMENT,GB81BARC20412523948579,Smart Cafe - 34 Park Ln,,-79.29,GBP,WITHDRAWAL,1234567,2025-12-15T11:32:23.745689,Smart Cafe,"Park Lane, 34, London, UK, W1K 1PR.",FOOD_AND_DRINK,51.501,-0.1419,0,0,COMPANY,5814,"cafe, restaurant, breakfast",,3.0,https://maps.google.com/?cid=8908764105123542389,London,UK,PaymentAction,,334,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,[],"[['Mark Thomas', 'PERSON', 1, 'UUID1234']]",[],[],[],"[['Jennifer Smith', 'PERSON', 1, 'UUID5678']]","[['Robert Johnson', 'PERSON', 1, 'UUID7891']]",[],"[['Daniel Davies', 'PERSON', 1, 'UUID7865']]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 900, 'close': 2300}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom
8721439130,"FIS: 127 J PIZZA HUT CHICAGO, US
 in Michigan Avenue, 127, Chicago, US, 60601.",FIS,GB72TCCL35890703879214,Pizza Hut,,-15.23,USD,WITHDRAWAL,6591782,2023-10-02T18:21:14.857632,127 Michigan Ave,"Michigan Avenue, 127, Chicago, US, 60601.",GROCERIES,41.8826522,-87.6243206,0,0,COMPANY,5812,,,0.0,"https://maps.google.com/?q=127+Michigan+Ave,+Chicago,+IL+60601,+USA&ftid=0x8abc31d9be119871:0x984114d8de843914",Chicago,US,FISAction,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
7897256938,"PAYMENT: CTA*TRANSIT CHICAGO, US
",PAYMENT,US45TCCL09340806192205,CTA,,-12.7,USD,BILLING,5987238,2022-06-23T03:30:20.609020,CTA,,TRANSPORT,,,,,COMPANY,4121,,,,,,,PaymentAction,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2254789367,"PAYSAFECASH: BUF* BOSTON BOSTON, US
 in Boston, US, 02116.",PAYSAFECASH,NL18INH88960061979955,BUF* BOSTON,,-450.56,EUR,DEPOSIT,5279045,2024-05-22T14:27:41.759271,02116,"Boston, US, 02116.",TRANSPORT,42.3482,-71.0826,0,0,COMPANY,4784,"hotel, restaurant, store",,2.0,https://maps.google.com/?q=02116&ftid=0x89e374681d556ff:0xb7f890f18e3aa33a,Boston,US,PaysafeCashAction,,336,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,[],[],[],"[{'name': 'Jane Doe', 'user_type': 'PERSON', 'number_of_recommendations': 1, 'uuid': '00745fbb-877d-41fe-a5d3-7b34acc1e2b8'}]","[{'name': 'John Doe', 'user_type': 'PERSON', 'number_of_recommendations': 1, 'uuid': '00b24f82-5eac-4dc7-a594-d25d61d0b7c0'}]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
3587698435,"PAYMENT: 567 J DELIGHTS BITE DETROIT, US
 in Woodward Avenue, 567, Detroit, US, 48226.",PAYMENT,GB97OCBA40670153237514,Delights Bite,,-20.7,USD,BILLING,5606412,2024-06-10T16:12:10.888208,567 Woodward Ave,"Woodward Avenue, 567, Detroit, US, 48226.",FOOD_AND_DRINK,42.331427,-83.0457538,0,0,COMPANY,5499,"bakery, cafe, restaurant",,5.0,"https://maps.google.com/?q=567+Woodward+Ave,+Detroit,+MI+48226,+USA&ftid=0x883b2d249e3c3b0b:0x8ae37156d80fa9d9",Detroit,US,PaymentAction,,558,0.0,0.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,[],[],"[['Catherine Woods', 'PERSON', 1, '27328']]","[['Robert Freeman', 'PERSON', 1, '39764'], ['Oliver Nelson', 'PERSON', 1, '44142']]","[['Emma Riley', 'PERSON', 1, '38382']]",[],"[['Sophia Thompson', 'PERSON', 1, '45510']]",[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
1024567890,"SWIFT: QUB*QuickPay COPENHAGEN, DK
",SWIFT,DK11TCCL04140412345678,QuickPay,,-3.5,EUR,WITHDRAWAL,4709878,2025-09-30T10:14:12.789012,QuickPay,,BUSINESS_EXPENSES,,,,,COMPANY,4829,,,,,,,SwiftAction,,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8937254812,"MASTERCARD: STARBUCKS #278 LONDON, UK
 in Regent Street, 300, London, UK, W1B 3HH.",MASTERCARD,DE68ZABA02910279861890,Starbucks,,-25.15,GBP,PAYMENT,1573984,2023-11-22T09:30:00.586217,Starbucks,"Regent Street, 300, London, UK, W1B 3HH.",FOOD_AND_DRINK,51.5142436,-0.139956,0,0,PERSON,5812,"cafe, restaurant",,0.0,https://maps.google.com/?cid=4329368050817855439,London,UK,MasterCardAction,,388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],"[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2200}]","[{'open': 700, 'close': 2300}]","[{'open': 700, 'close': 2300}]","[{'open': 700, 'close': 2200}]","[{'open': 800, 'close': 2100}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom
2218405472,"SWIFT: EPP*STARBUCKS COFFEE LONDON, UK
",SWIFT,DE29WEGE04140306088413,STARBUCKS,,-6.7,GBP,WITHDRAWAL,4624129,2023-12-14T12:18:24.284402,STARBUCKS,,FOOD_AND_DRINK,,,,,COMPANY,5814,"cafe, restaurant",,15.0,,,,SwiftTransaction,,771,1.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,"[{'name': 'Alice', 'user_type': 'PERSON', 'number_of_recommendations': 1, 'uuid': 'UX01'}]","[{'name': 'Bob', 'user_type': 'PERSON', 'number_of_recommendations': 2, 'uuid': 'UX02'}]","[{'name': 'Charlie', 'user_type': 'PERSON', 'number_of_recommendations': 1, 'uuid': 'UX03'}]","[{'name': 'Diane', 'user_type': 'COMPANY', 'number_of_recommendations': 3, 'uuid': 'UX04'}]","[{'name': 'Edgar', 'user_type': 'COMPANY', 'number_of_recommendations': 2, 'uuid': 'UX05'}]","[{'name': 'Fiona', 'user_type': 'COMPANY', 'number_of_recommendations': 2, 'uuid': 'UX06'}]","[{'name': 'George', 'user_type': 'PERSON', 'number_of_recommendations': 2, 'uuid': 'UX07'}]","[{'name': 'Hanna', 'user_type': 'PERSON', 'number_of_recommendations': 1, 'uuid': 'UX08'}]","[{'name': 'Igor', 'user_type': 'PERSON', 'number_of_recommendations': 1, 'uuid': 'UX09'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2458845908,"IDEAL: ZALANDO*ONLINE SHOP AMSTERDAM, NL
 in NL.",IDEAL,NL91ABNA0547548745,ZALANDO*ONLINE SHOP,,-78.99,EUR,PURCHASE,4852863,2024-05-15T13:25:17.457742,,NL.,CLOTHING,,,,,PERSON,5691,,,,,,,iDealAction,,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2456114573,"WISE: XYZ**XYZ* CoffeeHub Chicago, US
 in Clark Street, 3069, Chicago, US, 60614.",WISE,DE12BEUT39403897188499,XYZ**XYZ* CoffeeHub,,-210.65,USD,WITHDRAWAL,2465132,2024-03-14T11:32:10.542265,CoffeeHub,"Clark Street, 3069, Chicago, US, 60614.",FOOD_AND_DRINK,41.9365504,-87.6443307,0,0,COMPANY,5499,"cafe, bakery, dessert",,5.0,https://maps.google.com/?cid=19133102135242547352,Chicago,US,WiseAction,,388,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,[],[],[],[],[],"[['Alice', 'PERSON', '1', '07394'], ['Bob', 'PERSON', '1', '09132']]",[],[],"[['Charlie', 'PERSON', '1', '34908'], ['Diana', 'PERSON', '1', '23981'], ['Edward', 'PERSON', '1', '15926']]","[{'open': 700, 'close': 1900}]","[{'open': 700, 'close': 1900}]","[{'open': 700, 'close': 1900}]","[{'open': 700, 'close': 1900}]","[{'open': 700, 'close': 1900}]","[{'open': 800, 'close': 2000}]","[{'open': 800, 'close': 2000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
2040005012,"FIS: Amazon Prime absorb.rest.com, UK
",FIS,DE67TCWC04310409048232,Amazon,,-49.99,EUR,SUBSCRIPTIONS,4709889,2024-07-18T07:23:02.020300,Amazon,,SHOPPING,,,,,PERSON,5912,,,,,,,MasterCardAction,,207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7649023849,"BUNQ: VillaGusto*Temp Hold MANCHESTER, UK
 in GBP.",BUNQ,US73OCNB08460406589145,VillaGusto*Temp Hold,,-9.35,GBP,WITHDRAWAL,4298321,2024-09-12T18:50:42.784564,,UK.,FOOD_AND_DRINK,,,,,COMPANY,5733,"restaurant, bar, cafe",,42.0,,,,BunqAction,,102,7.0,2.0,1.0,3.0,10.0,8.0,6.0,3.0,2.0,"[['John Doe', 'PERSON', 2, '340dfbea']]",[],[],"[['Jane Smith', 'PERSON', 1, 'e3ba804df']]","[['Alice Johnson', 'COMPANY', 5, 'f48d3bea']]","[['Bob Jones', 'PERSON', 2, 'eb9450df']]","[['Charlie Brown', 'PERSON', 2, 'd50f843ea']]","[['Dana Williams', 'PERSON', 1, 'f34807bea']]","[['Ella King', 'PERSON', 1, '340cb7efba']]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9501543952,"PAYMENT: TARGET BELFAIR TOWN 35 HOUSTON, US
 in Belfair Towne, 35, Houston, US, 77089.",PAYMENT,US19PCBN09135708953022,Target,,-46.78,USD,WITHDRAWAL,4519865,2024-02-15T11:25:03.101339,35 Belfair Towne,"Belfair Towne, 35, Houston, US, 77089.",SHOPPING,29.619679,-95.63118,0,0,PERSON,5311,"grocery, store",,0.0,"https://maps.google.com/?q=35+Belfair+Towne,+Houston,+TX+77089,+USA&ftid=0x88c2596b4e993501:0x27c75kf5b2b9368",Houston,US,PaymentAction,,336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
9873472584,"IDEAL: XYZ**XYZ* The Breakfast Club, AU in AU.",IDEAL,NL91ABNA0417164300,XYZ**XYZ* The Breakfast Club,,-45.9,EUR,WITHDRAWAL,9564394,2024-11-15T16:19:21.127398,,AU,TRAVEL,,,,,COMPANY,7011,,,,,,,iDealAction,,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7689843210,"SWIFT: LIRR OT*PAY-AS-U-GO BOSTON, US
",SWIFT,US21DBCL08972304059781,LIRR,,-3.5,USD,WITHDRAWAL,4589321,2023-11-01T15:30:25.374852,LIRR,,TRANSPORT,,,,,COMPANY,4011,,,,,,,SwiftTransferAction,,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2563987624,"IDEAL: CAFE OREGON VANCOUVER, CA 
 in Nelson Street, 879, Vancouver, CA, V6Z 2H2.",IDEAL,DE91TCCL07590452988732,CAFE OREGON,,-34.8,CAD,PAYMENT,8763451,2024-01-12T04:56:47.314972,Cafe Oregon,"Nelson Street, 879, Vancouver, CA, V6Z 2H2.",FOOD_AND_DRINK,49.2827,-123.1207,0,0,PERSON,5814,cafe,,5.0,https://maps.google.com/?cid=12345678901234567890,Vancouver,CA,iDEAL Action,,388,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,[],[],[],[],[],[],"[{'name': 'Samuel', 'user_type': 'PERSON', 'number_of_recommendations': '1', 'uuid': 'abc4132'}]",[],"[{'name': 'Nathan', 'user_type': 'PERSON', 'number_of_recommendations': '1', 'uuid': 'def8976'}]",[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada
8394950451,"SOFORT: STARBUCKS LONDON, UK
",SOFORT,US09XYZL05050208715678,Starbucks,,-5.4,GBP,WITHDRAWAL,4976129,2024-03-11T12:20:47.297289,Starbucks,,FOOD_AND_DRINK,,,,,COMPANY,5812,"cafe, drinks, food",,,,London,UK,SofortAction,,388,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,[],[],[],[],"[{'name': 'John Doe', 'user_type': 'PERSON', 'number_of_recommendations': 5, 'uuid': 'a1c87b2a-56a2-47e9-8abc-d2f4948b614c'}]",[],"[{'name': 'Jane Doe', 'user_type': 'PERSON', 'number_of_recommendations': 7, 'uuid': 'b9d1284a-7451-4813-90ae-c1ea86f14a90'}, {'name': 'Mark Smith', 'user_type': 'PERSON', 'number_of_recommendations': 3, 'uuid': 'c1aa2124-5578-481c-8a85-d589f4b9067b'}]",[],"[{'name': 'Jennifer Brown', 'user_type': 'PERSON', 'number_of_recommendations': 4, 'uuid': 'd9f2178a-4569-4865-98a5-c6779f142d9b'}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,United Kingdom
2384293892,"WISE: VINC**VINC* Waffle Joint Toronto, CA
 in Front Street West, 159, Toronto, CA, M56 1A5.",WISE,CA01TOXC15540428918273,VINC**VINC* Waffle Joint,,-55.25,CAD,TRANSFER PAYMENT,6238741,2023-12-14T06:47:20.444899,Waffle Joint,"Front Street West, 159, Toronto, CA, M56 1A5.",FOOD_AND_DRINK,43.641441,-79.385951,0,0,COMPANY,,"cafe, waffles",,7.0,https://maps.google.com/?cid=7482636173814037117,Toronto,CA,WiseTransferAction,,102,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0,0.0,[],[],[],[],"[['Paul', 'PERSON', 1, 'uuid-2199']]","[['Susan', 'PERSON', 1, 'uuid-7482'], ['James', 'PERSON', 1, 'uuid-3961']]","[['Emma', 'PERSON', 1, 'uuid-6073'], ['David', 'PERSON', 1, 'uuid-9022'], ['Laura', 'PERSON', 1, 'uuid-7846'], ['Anna', 'PERSON', 1, 'uuid-2367']]",[],[],"[{'open': 800, 'close': 2000}]","[{'open': 800, 'close': 2000}]","[{'open': 800, 'close': 2000}]","[{'open': 800, 'close': 2000}]","[{'open': 800, 'close': 2000}]","[{'open': 800, 'close': 2000}]","[{'open': 800, 'close': 2000}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canada
9821737593,"PAYSAFECASH: LIDL BERLIN, DE
",PAYSAFECASH,DE26PSFD97210412783990,LIDL,,-34.75,EUR,WITHDRAWAL,1247812,2024-06-15T19:45:15.096253,LIDL,,GROCERIES,,,,,COMPANY,5311,"grocery_store, supermarket",,,,,,PaySafeCashAction,,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864957204,"SWIFT: ABC* TAMARIND TRIBECA, USA
 in Greenwich Street, 99, New York, US, 10006.",SWIFT,US25TCCL08750609182924,ABC* TAMARIND TRIBECA,,-150.0,USD,PAYMENT,4705823,2024-03-26T12:36:59.625191,Tamarind Tribeca,"Greenwich Street, 99, New York, US, 10006.",FOOD_AND_DRINK,40.7168385,-74.0082925,0,0,PERSON,5813,"cafe, restaurant",,7.0,https://maps.google.com/?cid=3048992637292027598,New York,US,SwiftAction,,137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],"[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]","[{'open': 800, 'close': 2300}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA
2189047219,"IDEAL: KFC Fast Meals LOS ANGELES, US
",IDEAL,NL91ABNA0417164300,KFC,,-5.5,EUR,PAYMENT,2958741,2024-02-15T14:56:18.925431,KFC,,FOOD_AND_DRINK,,,,,COMPANY,5812,"fast_food,restaurant",,,,,,IdealAction,,569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2956743232,Money request from J. Smith (John) to Lisa Hamilton (Lisa) with description Automatic payment request sent to the members of LA 2025 who are still owing..,SWIFT,US15TCCL04250800179032,Lisa Hamilton,US21TCCL04250814510843,350.43,EUR,INVOICE,5801204,2024-10-05T15:20:20.420300,,,PAYROLL,,,,,COMPANY,,,,,,,,RequestInquiry,289748574,282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718056240,Transfer request from J. Smith (John) to E.K. Johnson (Emily) with description An automatic payment request has been sent to members of London 2026 who owe you money..,PAYSAFECASH,US35TCCL04950407024321,E.K. Johnson,UK22BUNQ2056478259,255.75,GBP,INVOICE,4312357,2024-03-17T18:06:32.714852,,,BUSINESS_EXPENSES,,,,,COMPANY,,,,,,,,InvoiceInquiry,270925180,771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731294632,6854220325201200,WISE,UK03BUNQ3056807213,HM Revenue & Customs,UK94HSBC0012678932,-13459.5,GBP,TRANSFER PAYMENT,4891038,2021-12-25T11:15:03.794887,,,TAXES,,,,,COMPANY,,,,,,,,Payment,728378668,102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
